0.814524 r1:180 r2:30 r3:146 nr1:134292 nr2:83480 nr3:60388 r1rate:0.416723 r2rate:0.259048 r3rate:0.187391 f nf:44097, frate:0.136838 acl:1.907506 arl:6.307912
0.815017 r1:180 r2:30 r3:150 nr1:131584 nr2:81972 nr3:62631 r1rate:0.410835 r2rate:0.255935 r3rate:0.195548 f nf:44097, frate:0.137681 acl:1.922394 arl:6.263170
0.815468 r1:180 r2:198 r3:90 nr1:135565 nr2:67705 nr3:72603 r1rate:0.423680 r2rate:0.211598 r3rate:0.226906 f nf:44097, frate:0.137816 acl:1.925734 arl:6.256049
0.816554 r1:180 r2:194 r3:150 nr1:150365 nr2:61874 nr3:72998 r1rate:0.456573 r2rate:0.187876 r3rate:0.221653 f nf:44097, frate:0.133898 acl:1.865201 arl:6.468399
0.817079 r1:180 r2:30 r3:102 nr1:126887 nr2:81111 nr3:65601 r1rate:0.399398 r2rate:0.255310 r3rate:0.206490 f nf:44097, frate:0.138803 acl:1.945895 arl:6.204481
0.817506 r1:180 r2:50 r3:106 nr1:158004 nr2:57004 nr3:76048 r1rate:0.471438 r2rate:0.170084 r3rate:0.226905 f nf:44097, frate:0.131573 acl:1.830218 arl:6.600358
0.817520 r1:180 r2:94 r3:146 nr1:142293 nr2:80720 nr3:59904 r1rate:0.435128 r2rate:0.246840 r3rate:0.183185 f nf:44097, frate:0.134847 acl:1.882904 arl:6.415788
0.817962 r1:120 r2:90 r3:60 nr1:123821 nr2:68967 nr3:78347 r1rate:0.392793 r2rate:0.218782 r3rate:0.248538 f nf:44097, frate:0.139887 acl:1.965876 arl:6.148604
0.818517 r1:120 r2:98 r3:60 nr1:107548 nr2:58601 nr3:102639 r1rate:0.343730 r2rate:0.187292 r3rate:0.328041 f nf:44097, frate:0.140937 acl:1.984499 arl:6.095381
0.818607 r1:180 r2:54 r3:102 nr1:148478 nr2:70996 nr3:64516 r1rate:0.452557 r2rate:0.216394 r3rate:0.196643 f nf:44097, frate:0.134406 acl:1.878493 arl:6.440121
0.818802 r1:180 r2:58 r3:150 nr1:133770 nr2:68775 nr3:73269 r1rate:0.418148 r2rate:0.214982 r3rate:0.229029 f nf:44097, frate:0.137841 acl:1.934676 arl:6.254711
0.818891 r1:180 r2:26 r3:150 nr1:134196 nr2:68752 nr3:73092 r1rate:0.419183 r2rate:0.214758 r3rate:0.228315 f nf:44097, frate:0.137744 acl:1.933319 arl:6.259836
0.818999 r1:180 r2:110 r3:82 nr1:140430 nr2:81836 nr3:60225 r1rate:0.429991 r2rate:0.250579 r3rate:0.184407 f nf:44097, frate:0.135023 acl:1.889439 arl:6.406127
0.819147 r1:180 r2:70 r3:106 nr1:135525 nr2:68218 nr3:73195 r1rate:0.422150 r2rate:0.212494 r3rate:0.227997 f nf:44097, frate:0.137359 acl:1.927703 arl:6.280200
0.819523 r1:180 r2:90 r3:210 nr1:157215 nr2:84281 nr3:52092 r1rate:0.465567 r2rate:0.249585 r3rate:0.154262 f nf:44097, frate:0.130586 acl:1.819281 arl:6.657777
0.819536 r1:180 r2:118 r3:60 nr1:106093 nr2:74391 nr3:81276 r1rate:0.346871 r2rate:0.243222 r3rate:0.265732 f nf:44097, frate:0.144175 acl:2.040525 arl:5.936005
0.819611 r1:180 r2:110 r3:210 nr1:140437 nr2:81646 nr3:60506 r1rate:0.429884 r2rate:0.249922 r3rate:0.185211 f nf:44097, frate:0.134983 acl:1.890311 arl:6.408350
0.819797 r1:180 r2:230 r3:90 nr1:143462 nr2:61364 nr3:78774 r1rate:0.437789 r2rate:0.187258 r3rate:0.240387 f nf:44097, frate:0.134566 acl:1.884036 arl:6.431277
0.819859 r1:180 r2:62 r3:166 nr1:129989 nr2:80982 nr3:65150 r1rate:0.405939 r2rate:0.252896 r3rate:0.203455 f nf:44097, frate:0.137709 acl:1.935225 arl:6.261673
0.819937 r1:180 r2:246 r3:90 nr1:146192 nr2:58301 nr3:81686 r1rate:0.442636 r2rate:0.176522 r3rate:0.247326 f nf:44097, frate:0.133516 acl:1.867402 arl:6.489761
0.819990 r1:184 r2:54 r3:60 nr1:109016 nr2:60374 nr3:99787 r1rate:0.347989 r2rate:0.192719 r3rate:0.318529 f nf:44097, frate:0.140762 acl:1.985492 arl:6.104202
0.820004 r1:180 r2:94 r3:106 nr1:127599 nr2:76664 nr3:69147 r1rate:0.401878 r2rate:0.241456 r3rate:0.217781 f nf:44097, frate:0.138885 acl:1.954788 arl:6.200195
0.820058 r1:180 r2:226 r3:150 nr1:148823 nr2:63482 nr3:72803 r1rate:0.452068 r2rate:0.192834 r3rate:0.221148 f nf:44097, frate:0.133950 acl:1.874716 arl:6.465474
0.820212 r1:180 r2:226 r3:90 nr1:155121 nr2:57375 nr3:78097 r1rate:0.463477 r2rate:0.171427 r3rate:0.233341 f nf:44097, frate:0.131755 acl:1.839705 arl:6.589859
0.820345 r1:212 r2:118 r3:60 nr1:104675 nr2:59638 nr3:103440 r1rate:0.335658 r2rate:0.191239 r3rate:0.331698 f nf:44097, frate:0.141405 acl:1.996986 arl:6.071910
0.820563 r1:180 r2:94 r3:150 nr1:136429 nr2:76807 nr3:65692 r1rate:0.422348 r2rate:0.237774 r3rate:0.203365 f nf:44097, frate:0.136513 acl:1.917530 arl:6.325328
0.820788 r1:180 r2:94 r3:102 nr1:133431 nr2:77460 nr3:66476 r1rate:0.415073 r2rate:0.240960 r3rate:0.206791 f nf:44097, frate:0.137176 acl:1.928894 arl:6.289929
0.821159 r1:180 r2:74 r3:102 nr1:143139 nr2:67602 nr3:70485 r1rate:0.439990 r2rate:0.207800 r3rate:0.216662 f nf:44097, frate:0.135548 acl:1.903358 arl:6.377441
0.821370 r1:180 r2:118 r3:122 nr1:140577 nr2:68881 nr3:70173 r1rate:0.434244 r2rate:0.212774 r3rate:0.216765 f nf:44097, frate:0.136216 acl:1.914746 arl:6.341270
0.821378 r1:212 r2:30 r3:60 nr1:98972 nr2:66441 nr3:97349 r1rate:0.322532 r2rate:0.216520 r3rate:0.317243 f nf:44097, frate:0.143704 acl:2.037692 arl:5.958727
0.821722 r1:120 r2:30 r3:210 nr1:177489 nr2:56278 nr3:67705 r1rate:0.513614 r2rate:0.162856 r3rate:0.195923 f nf:44097, frate:0.127607 acl:1.776849 arl:6.836565
0.821840 r1:180 r2:194 r3:90 nr1:155683 nr2:57302 nr3:78467 r1rate:0.463965 r2rate:0.170771 r3rate:0.233847 f nf:44097, frate:0.131417 acl:1.838223 arl:6.609339
0.821860 r1:180 r2:70 r3:150 nr1:139921 nr2:69741 nr3:69562 r1rate:0.432762 r2rate:0.215702 r3rate:0.215148 f nf:44097, frate:0.136388 acl:1.918774 arl:6.332041
0.821991 r1:180 r2:62 r3:122 nr1:125046 nr2:84693 nr3:65044 r1rate:0.392141 r2rate:0.265595 r3rate:0.203976 f nf:44097, frate:0.138287 acl:1.950122 arl:6.231331
0.822480 r1:180 r2:114 r3:106 nr1:157323 nr2:57772 nr3:77099 r1rate:0.467818 r2rate:0.171792 r3rate:0.229263 f nf:44097, frate:0.131128 acl:1.835101 arl:6.626165
0.822936 r1:180 r2:26 r3:182 nr1:139236 nr2:75706 nr3:65940 r1rate:0.428446 r2rate:0.232957 r3rate:0.202905 f nf:44097, frate:0.135692 acl:1.910151 arl:6.369640
0.823190 r1:180 r2:30 r3:210 nr1:132847 nr2:83106 nr3:63363 r1rate:0.410766 r2rate:0.256966 r3rate:0.195920 f nf:44097, frate:0.136349 acl:1.921503 arl:6.334127
0.823448 r1:180 r2:110 r3:146 nr1:143305 nr2:81301 nr3:60570 r1rate:0.435216 r2rate:0.246911 r3rate:0.183951 f nf:44097, frate:0.133922 acl:1.882657 arl:6.467016
0.823568 r1:180 r2:118 r3:146 nr1:154715 nr2:72750 nr3:62082 r1rate:0.463713 r2rate:0.218047 r3rate:0.186073 f nf:44097, frate:0.132168 acl:1.854528 arl:6.566138
0.824472 r1:180 r2:198 r3:22 nr1:140202 nr2:75054 nr3:66394 r1rate:0.430402 r2rate:0.230406 r3rate:0.203821 f nf:44097, frate:0.135372 acl:1.908791 arl:6.387056
0.824715 r1:180 r2:50 r3:150 nr1:149086 nr2:66691 nr3:69701 r1rate:0.452358 r2rate:0.202355 r3rate:0.211488 f nf:44097, frate:0.133800 acl:1.883796 arl:6.473864
0.825028 r1:180 r2:110 r3:102 nr1:138862 nr2:78907 nr3:64374 r1rate:0.425644 r2rate:0.241868 r3rate:0.197321 f nf:44097, frate:0.135167 acl:1.906845 arl:6.398236
0.825261 r1:212 r2:54 r3:60 nr1:106294 nr2:60121 nr3:103561 r1rate:0.338437 r2rate:0.191424 r3rate:0.329735 f nf:44097, frate:0.140404 acl:1.993390 arl:6.122321
0.825284 r1:180 r2:242 r3:150 nr1:149737 nr2:61807 nr3:76555 r1rate:0.450749 r2rate:0.186056 r3rate:0.230451 f nf:44097, frate:0.132744 acl:1.868051 arl:6.533302
0.825413 r1:212 r2:26 r3:60 nr1:105501 nr2:64389 nr3:97966 r1rate:0.338195 r2rate:0.206406 r3rate:0.314041 f nf:44097, frate:0.141358 acl:2.009569 arl:6.074245
0.825439 r1:180 r2:50 r3:102 nr1:151334 nr2:66435 nr3:69060 r1rate:0.457305 r2rate:0.200755 r3rate:0.208687 f nf:44097, frate:0.133253 acl:1.876704 arl:6.504501
0.825675 r1:212 r2:110 r3:60 nr1:104017 nr2:66883 nr3:95343 r1rate:0.335171 r2rate:0.215515 r3rate:0.307221 f nf:44097, frate:0.142093 acl:2.022437 arl:6.037667
0.825812 r1:180 r2:10 r3:150 nr1:149475 nr2:56995 nr3:99119 r1rate:0.431547 r2rate:0.164549 r3rate:0.286165 f nf:40781, frate:0.117738 acl:1.850741 arl:6.598980
0.825962 r1:180 r2:162 r3:90 nr1:156988 nr2:54986 nr3:82539 r1rate:0.463625 r2rate:0.162387 r3rate:0.243758 f nf:44097, frate:0.130229 acl:1.828992 arl:6.678754
0.826157 r1:120 r2:30 r3:146 nr1:180100 nr2:62844 nr3:59739 r1rate:0.519349 r2rate:0.181222 r3rate:0.172268 f nf:44097, frate:0.127161 acl:1.780080 arl:6.864027
0.826305 r1:180 r2:118 r3:166 nr1:150938 nr2:72487 nr3:64420 r1rate:0.454712 r2rate:0.218372 r3rate:0.194070 f nf:44097, frate:0.132845 acl:1.872204 arl:6.527542
0.826337 r1:180 r2:70 r3:90 nr1:135347 nr2:67775 nr3:76480 r1rate:0.418126 r2rate:0.209377 r3rate:0.236269 f nf:44097, frate:0.136228 acl:1.927479 arl:6.340613
0.826366 r1:180 r2:38 r3:150 nr1:140938 nr2:66666 nr3:74920 r1rate:0.431503 r2rate:0.204108 r3rate:0.229379 f nf:44097, frate:0.135010 acl:1.907615 arl:6.406876
0.826469 r1:180 r2:230 r3:150 nr1:144334 nr2:65397 nr3:74862 r1rate:0.439119 r2rate:0.198963 r3rate:0.227759 f nf:44097, frate:0.134160 acl:1.894003 arl:6.453795
0.826670 r1:180 r2:90 r3:102 nr1:143497 nr2:79458 nr3:62575 r1rate:0.435331 r2rate:0.241054 r3rate:0.189836 f nf:44097, frate:0.133778 acl:1.888283 arl:6.475044
0.826880 r1:180 r2:94 r3:82 nr1:142002 nr2:84383 nr3:59785 r1rate:0.429961 r2rate:0.255499 r3rate:0.181020 f nf:44097, frate:0.133519 acl:1.884578 arl:6.489557
0.826911 r1:184 r2:26 r3:60 nr1:112925 nr2:66409 nr3:91372 r1rate:0.358716 r2rate:0.210954 r3rate:0.290251 f nf:44097, frate:0.140078 acl:1.992316 arl:6.138876
0.826961 r1:180 r2:194 r3:106 nr1:160680 nr2:57590 nr3:77078 r1rate:0.473361 r2rate:0.169659 r3rate:0.227071 f nf:44097, frate:0.129909 acl:1.826207 arl:6.697689
0.827145 r1:184 r2:118 r3:60 nr1:106462 nr2:60745 nr3:103238 r1rate:0.338467 r2rate:0.193122 r3rate:0.328217 f nf:44097, frate:0.140194 acl:1.994850 arl:6.132957
0.827348 r1:120 r2:30 r3:102 nr1:190988 nr2:56204 nr3:62317 r1rate:0.540115 r2rate:0.158945 r3rate:0.176233 f nf:44097, frate:0.124707 acl:1.743537 arl:7.018822
0.827436 r1:180 r2:54 r3:166 nr1:148127 nr2:79240 nr3:61102 r1rate:0.445406 r2rate:0.238268 r3rate:0.183729 f nf:44097, frate:0.132596 acl:1.870919 arl:6.541692
0.827600 r1:180 r2:38 r3:90 nr1:138367 nr2:65966 nr3:77815 r1rate:0.424120 r2rate:0.202198 r3rate:0.238517 f nf:44097, frate:0.135165 acl:1.913243 arl:6.398349
0.827881 r1:180 r2:30 r3:122 nr1:122160 nr2:85321 nr3:67205 r1rate:0.383207 r2rate:0.267646 r3rate:0.210817 f nf:44097, frate:0.138329 acl:1.965939 arl:6.229131
0.827901 r1:180 r2:50 r3:90 nr1:156279 nr2:59139 nr3:77650 r1rate:0.463509 r2rate:0.175401 r3rate:0.230303 f nf:44097, frate:0.130788 acl:1.842679 arl:6.645985
0.828517 r1:180 r2:66 r3:150 nr1:156114 nr2:53847 nr3:85580 r1rate:0.459648 r2rate:0.158542 r3rate:0.251974 f nf:44097, frate:0.129835 acl:1.828729 arl:6.702066
0.829011 r1:180 r2:70 r3:182 nr1:145831 nr2:74065 nr3:65993 r1rate:0.441931 r2rate:0.224449 r3rate:0.199987 f nf:44097, frate:0.133633 acl:1.891689 arl:6.483185
0.829242 r1:180 r2:30 r3:22 nr1:134922 nr2:93314 nr3:56930 r1rate:0.409770 r2rate:0.283403 r3rate:0.172901 f nf:44097, frate:0.133926 acl:1.897058 arl:6.466789
0.829426 r1:180 r2:90 r3:146 nr1:161989 nr2:91769 nr3:47498 r1rate:0.469053 r2rate:0.265725 r3rate:0.137535 f nf:44097, frate:0.127687 acl:1.796168 arl:6.831667
0.829555 r1:212 r2:198 r3:60 nr1:102211 nr2:55805 nr3:122228 r1rate:0.315134 r2rate:0.172057 r3rate:0.376850 f nf:44097, frate:0.135959 acl:1.931165 arl:6.355172
0.829772 r1:212 r2:114 r3:60 nr1:107041 nr2:55872 nr3:113671 r1rate:0.333793 r2rate:0.174229 r3rate:0.354468 f nf:44097, frate:0.137510 acl:1.957272 arl:6.272173
0.829825 r1:180 r2:114 r3:90 nr1:155126 nr2:60347 nr3:77244 r1rate:0.460569 r2rate:0.179170 r3rate:0.229337 f nf:44097, frate:0.130924 acl:1.849525 arl:6.638025
0.829935 r1:180 r2:98 r3:90 nr1:155858 nr2:56203 nr3:82837 r1rate:0.459765 r2rate:0.165793 r3rate:0.244361 f nf:44097, frate:0.130082 acl:1.836110 arl:6.687484
0.829952 r1:180 r2:198 r3:106 nr1:139570 nr2:68384 nr3:74500 r1rate:0.427406 r2rate:0.209413 r3rate:0.228142 f nf:44097, frate:0.135039 acl:1.917045 arl:6.405288
0.830359 r1:180 r2:62 r3:182 nr1:136513 nr2:87232 nr3:60817 r1rate:0.415364 r2rate:0.265418 r3rate:0.185046 f nf:44097, frate:0.134173 acl:1.903855 arl:6.453092
0.831008 r1:180 r2:90 r3:82 nr1:161591 nr2:94160 nr3:46386 r1rate:0.466710 r2rate:0.271955 r3rate:0.133973 f nf:44097, frate:0.127362 acl:1.794624 arl:6.851645
0.831029 r1:212 r2:62 r3:60 nr1:100102 nr2:70845 nr3:93811 r1rate:0.324107 r2rate:0.229379 r3rate:0.303738 f nf:44097, frate:0.142776 acl:2.048048 arl:6.003991
0.831085 r1:180 r2:54 r3:146 nr1:160101 nr2:77199 nr3:58753 r1rate:0.470678 r2rate:0.226956 r3rate:0.172727 f nf:44097, frate:0.129640 acl:1.831689 arl:6.713677
0.831330 r1:212 r2:194 r3:60 nr1:112616 nr2:58496 nr3:104433 r1rate:0.352319 r2rate:0.183005 r3rate:0.326719 f nf:44097, frate:0.137957 acl:1.968643 arl:6.248611
0.831363 r1:180 r2:110 r3:182 nr1:139585 nr2:86034 nr3:60693 r1rate:0.422461 r2rate:0.260386 r3rate:0.183691 f nf:44097, frate:0.133462 acl:1.894691 arl:6.492777
0.831448 r1:180 r2:156 r3:90 nr1:105441 nr2:73733 nr3:86779 r1rate:0.340077 r2rate:0.237810 r3rate:0.279887 f nf:44097, frate:0.142225 acl:2.039958 arl:6.031091
0.831674 r1:180 r2:70 r3:210 nr1:146588 nr2:80074 nr3:62173 r1rate:0.440294 r2rate:0.240512 r3rate:0.186744 f nf:44097, frate:0.132450 acl:1.878900 arl:6.549992
0.831815 r1:180 r2:242 r3:90 nr1:156887 nr2:58889 nr3:79064 r1rate:0.462880 r2rate:0.173746 r3rate:0.233270 f nf:44097, frate:0.130104 acl:1.840970 arl:6.686169
0.831820 r1:180 r2:114 r3:22 nr1:151345 nr2:69185 nr3:67923 r1rate:0.455104 r2rate:0.208044 r3rate:0.204249 f nf:44097, frate:0.132603 acl:1.881747 arl:6.541329
0.831837 r1:180 r2:58 r3:22 nr1:136157 nr2:74826 nr3:69968 r1rate:0.418883 r2rate:0.230200 r3rate:0.215254 f nf:44097, frate:0.135663 acl:1.932035 arl:6.371204
0.831872 r1:120 r2:130 r3:60 nr1:106753 nr2:56552 nr3:113771 r1rate:0.332385 r2rate:0.176080 r3rate:0.354236 f nf:44097, frate:0.137300 acl:1.959144 arl:6.283330
0.832025 r1:180 r2:62 r3:60 nr1:92885 nr2:85273 nr3:79988 r1rate:0.307319 r2rate:0.282134 r3rate:0.264648 f nf:44097, frate:0.145899 acl:2.103228 arl:5.854049
0.832154 r1:180 r2:26 r3:106 nr1:140134 nr2:72701 nr3:69960 r1rate:0.428686 r2rate:0.222401 r3rate:0.214016 f nf:44097, frate:0.134898 acl:1.920227 arl:6.413021
0.832405 r1:180 r2:198 r3:150 nr1:141260 nr2:71778 nr3:70222 r1rate:0.431517 r2rate:0.219265 r3rate:0.214512 f nf:44097, frate:0.134706 acl:1.917701 arl:6.423566
0.832705 r1:180 r2:178 r3:90 nr1:158048 nr2:57879 nr3:80185 r1rate:0.464561 r2rate:0.170128 r3rate:0.235693 f nf:44097, frate:0.129617 acl:1.835184 arl:6.715015
0.832747 r1:212 r2:178 r3:60 nr1:109998 nr2:55590 nr3:111027 r1rate:0.342981 r2rate:0.173333 r3rate:0.346189 f nf:44097, frate:0.137497 acl:1.964641 arl:6.272876
0.832780 r1:180 r2:194 r3:102 nr1:150709 nr2:64930 nr3:74186 r1rate:0.451330 r2rate:0.194447 r3rate:0.222166 f nf:44097, frate:0.132058 acl:1.875174 arl:6.572443
0.833015 r1:180 r2:38 r3:210 nr1:150904 nr2:71400 nr3:66850 r1rate:0.452824 r2rate:0.214253 r3rate:0.200600 f nf:44097, frate:0.132324 acl:1.880099 arl:6.557226
0.833049 r1:180 r2:74 r3:210 nr1:154963 nr2:74933 nr3:62815 r1rate:0.460093 r2rate:0.222480 r3rate:0.186501 f nf:44097, frate:0.130926 acl:1.857334 arl:6.637889
0.833310 r1:180 r2:94 r3:210 nr1:139763 nr2:82272 nr3:63724 r1rate:0.423709 r2rate:0.249418 r3rate:0.193187 f nf:44097, frate:0.133686 acl:1.903164 arl:6.480237
0.833431 r1:180 r2:110 r3:166 nr1:141350 nr2:85931 nr3:60584 r1rate:0.425802 r2rate:0.258858 r3rate:0.182503 f nf:44097, frate:0.132837 acl:1.889539 arl:6.527995
0.833487 r1:212 r2:246 r3:60 nr1:105838 nr2:55939 nr3:117943 r1rate:0.326845 r2rate:0.172749 r3rate:0.364227 f nf:44097, frate:0.136179 acl:1.944700 arl:6.343289
0.833627 r1:180 r2:124 r3:150 nr1:99403 nr2:82171 nr3:79927 r1rate:0.325274 r2rate:0.268886 r3rate:0.261543 f nf:44097, frate:0.144297 acl:2.080567 arl:5.930131
0.833663 r1:88 r2:62 r3:60 nr1:99227 nr2:66597 nr3:102858 r1rate:0.317243 r2rate:0.212920 r3rate:0.328852 f nf:44097, frate:0.140985 acl:2.025053 arl:6.092977
0.834056 r1:180 r2:162 r3:150 nr1:153391 nr2:60976 nr3:78820 r1rate:0.454783 r2rate:0.180785 r3rate:0.233690 f nf:44097, frate:0.130741 acl:1.856744 arl:6.648684
